44.382400	30.973343	34.862599
44.382600	30.973343	33.729701
44.382800	31.297994	34.053509
44.383000	30.486180	34.053509
44.383200	30.810981	34.700830
44.383400	30.810981	33.567760
44.383600	31.135681	33.243805
44.383800	31.297994	34.215376
44.384000	31.135681	34.215376
44.384200	31.135681	34.215376
44.384400	30.486180	33.729701
44.384600	30.810981	34.700830
44.384800	31.135681	34.215376
44.385000	31.460281	34.700830
44.385200	31.946995	34.215376
44.385400	31.297994	34.215376
44.385600	31.297994	34.053509
44.385800	31.297994	33.891617
44.386000	31.784782	33.567760
44.386200	31.622544	34.053509
44.386400	31.460281	33.081791
44.386600	31.946995	33.891617
44.386800	30.973343	33.891617
44.387000	30.973343	34.700830
44.387200	31.297994	34.862599
44.387400	30.810981	33.243805
44.387600	31.297994	35.024344
44.387800	31.135681	33.567760
44.388000	30.810981	35.024344
44.388200	29.998793	35.671081
44.388400	30.486180	34.215376
44.388600	30.973343	33.243805
44.388800	30.973343	33.081791
44.389000	30.161280	33.729701
44.389200	30.810981	33.891617
44.389400	30.486180	33.729701
44.389600	30.810981	33.405795
44.389800	30.973343	34.377218
44.390000	30.810981	33.405795
44.390200	30.973343	33.081791
44.390400	30.810981	32.757687
44.390600	30.810981	32.757687
44.390800	31.135681	33.567760
44.391000	30.648593	34.377218
44.391200	31.784782	33.729701
44.391400	30.973343	34.053509
44.391600	31.297994	33.567760
44.391800	31.460281	33.729701
44.392000	31.297994	33.405795
44.392200	31.297994	33.567760
44.392400	30.648593	33.729701
44.392600	31.460281	34.053509
44.392800	31.135681	33.567760
44.393000	31.135681	34.053509
44.393200	31.135681	33.405795
44.393400	31.622544	33.891617
44.393600	30.973343	33.891617
44.393800	31.460281	34.215376
44.394000	31.297994	33.405795
44.394200	30.648593	32.919751
44.394400	30.648593	34.215376
44.394600	32.109183	32.757687
44.394800	31.135681	33.567760
44.395000	30.323743	32.919751
44.395200	30.486180	33.891617
44.395400	30.486180	32.757687
44.395600	30.486180	34.053509
44.395800	30.486180	33.729701
44.396000	31.135681	33.891617
44.396200	30.810981	33.405795
44.396400	30.486180	33.081791
44.396600	30.648593	34.377218
44.396800	30.648593	33.405795
44.397000	30.810981	33.081791
44.397200	30.973343	33.891617
44.397400	31.622544	33.567760
44.397600	30.973343	34.053509
44.397800	30.973343	33.891617
44.398000	31.460281	34.215376
44.398200	31.622544	34.539036
44.398400	31.622544	34.053509
44.398600	31.460281	34.053509
44.398800	30.810981	34.215376
44.399000	30.648593	34.053509
44.399200	30.810981	34.053509
44.399400	31.460281	34.215376
44.399600	29.998793	33.729701
44.399800	30.973343	34.215376
44.400000	31.135681	34.053509
44.400200	30.810981	33.891617
44.400400	30.973343	33.729701
44.400600	31.135681	34.215376
44.400800	30.486180	33.405795
44.401000	30.486180	33.567760
44.401200	31.297994	33.729701
44.401400	30.161280	33.891617
44.401600	30.973343	34.539036
44.401800	30.648593	34.053509
44.402000	31.297994	34.053509
44.402200	30.973343	34.053509
44.402400	30.323743	33.729701
44.402600	31.460281	35.509433
44.402800	30.323743	34.377218
44.403000	30.648593	34.053509
44.403200	30.973343	33.729701
44.403400	30.810981	34.215376
44.403600	30.973343	32.595598
44.403800	30.161280	33.405795
44.404000	31.297994	34.053509
44.404200	31.297994	33.729701
44.404400	30.486180	34.053509
44.404600	30.810981	33.405795
44.404800	30.648593	32.919751
44.405000	31.297994	33.405795
44.405200	30.648593	34.377218
44.405400	31.784782	33.729701
44.405600	31.135681	33.729701
44.405800	30.973343	33.405795
44.406000	31.460281	34.539036
44.406200	31.622544	33.729701
44.406400	31.460281	33.729701
44.406600	32.109183	33.729701
44.406800	31.622544	34.377218
44.407000	30.648593	33.243805
44.407200	30.973343	33.729701
44.407400	30.648593	34.539036
44.407600	30.810981	34.053509
44.407800	30.648593	33.729701
44.408000	31.460281	33.405795
44.408200	31.135681	33.567760
44.408400	30.810981	34.053509
44.408600	31.297994	33.567760
44.408800	30.973343	33.891617
44.409000	30.973343	33.081791
44.409200	30.486180	34.053509
44.409400	30.648593	33.567760
44.409600	30.486180	33.729701
44.409800	30.486180	34.215376
44.410000	31.135681	33.891617
44.410200	30.973343	33.891617
44.410400	31.135681	33.729701
44.410600	30.973343	33.729701
44.410800	31.297994	34.053509
44.411000	30.810981	33.729701
44.411200	30.973343	34.377218
44.411400	31.297994	33.891617
44.411600	31.297994	34.215376
44.411800	30.648593	34.215376
44.412000	31.135681	33.891617
44.412200	31.622544	33.729701
44.412400	30.810981	33.567760
44.412600	31.135681	33.891617
44.412800	30.810981	33.729701
44.413000	31.297994	34.377218
44.413200	31.135681	34.377218
44.413400	31.784782	33.891617
44.413600	30.810981	33.567760
44.413800	30.810981	34.215376
44.414000	30.973343	34.539036
44.414200	30.648593	33.567760
44.414400	30.973343	33.729701
44.414600	29.998793	33.729701
44.414800	30.810981	33.891617
44.415000	30.810981	34.215376
44.415200	30.323743	33.567760
44.415400	30.810981	33.891617
44.415600	31.135681	33.729701
44.415800	30.161280	34.053509
44.416000	30.810981	33.891617
44.416200	31.784782	33.243805
44.416400	30.810981	34.053509
44.416600	30.810981	33.891617
44.416800	30.973343	35.186065
44.417000	31.135681	34.862599
44.417200	30.810981	33.567760
44.417400	30.648593	33.891617
44.417600	30.810981	33.243805
44.417800	30.810981	34.053509
44.418000	31.622544	34.053509
44.418200	31.784782	34.053509
44.418400	31.784782	34.053509
44.418600	30.973343	34.053509
44.418800	30.810981	33.405795
44.419000	31.135681	32.919751
44.419200	30.973343	32.595598
44.419400	31.135681	32.919751
44.419600	31.297994	34.053509
44.419800	30.648593	34.053509
44.420000	30.810981	33.729701
44.420200	30.810981	33.891617
44.420400	31.297994	32.595598
44.420600	31.460281	33.405795
44.420800	30.810981	33.567760
44.421000	30.973343	33.243805
44.421200	30.648593	34.053509
44.421400	31.622544	34.700830
44.421600	30.810981	33.891617
44.421800	30.810981	34.053509
44.422000	30.161280	34.053509
44.422200	30.648593	34.700830
44.422400	31.622544	33.567760
44.422600	30.973343	33.729701
44.422800	31.622544	34.215376
44.423000	31.135681	33.891617
44.423200	30.486180	33.891617
44.423400	31.135681	34.539036
44.423600	30.648593	33.729701
44.423800	31.135681	33.891617
44.424000	31.460281	33.729701
44.424200	30.973343	33.891617
44.424400	30.810981	33.729701
44.424600	30.973343	33.405795
44.424800	31.135681	34.700830
44.425000	31.622544	33.891617
44.425200	30.810981	33.405795
44.425400	30.810981	33.891617
44.425600	30.810981	34.215376
44.425800	31.135681	34.053509
44.426000	31.460281	33.729701
44.426200	31.460281	34.215376
44.426400	30.973343	34.215376
44.426600	30.648593	33.567760
44.426800	31.297994	34.377218
44.427000	30.323743	33.891617
44.427200	30.648593	33.567760
44.427400	30.323743	34.053509
44.427600	30.973343	33.891617
44.427800	30.810981	34.377218
44.428000	29.836280	33.567760
44.428200	30.323743	33.891617
44.428400	30.648593	33.081791
44.428600	30.810981	34.215376
44.428800	31.135681	33.729701
44.429000	30.973343	34.539036
44.429200	30.648593	33.729701
44.429400	30.810981	34.377218
44.429600	31.135681	33.729701
44.429800	30.648593	34.053509
44.430000	31.135681	34.215376
44.430200	31.297994	34.215376
44.430400	30.648593	34.539036
44.430600	30.810981	35.347761
44.430800	30.973343	35.347761
44.431000	31.297994	33.243805
44.431200	31.135681	33.891617
44.431400	31.297994	34.377218
44.431600	30.810981	33.081791
44.431800	31.460281	33.729701
44.432000	31.297994	33.891617
44.432200	31.135681	33.891617
44.432400	31.297994	32.757687
44.432600	31.135681	33.567760
44.432800	30.973343	32.757687
44.433000	31.460281	32.109183
44.433200	30.973343	32.595598
44.433400	31.622544	34.377218
44.433600	31.622544	33.567760
44.433800	30.648593	33.567760
44.434000	29.998793	33.729701
44.434200	31.297994	32.757687
44.434400	30.648593	33.729701
44.434600	31.622544	33.891617
44.434800	31.135681	33.567760
44.435000	30.810981	33.729701
44.435200	31.460281	33.567760
44.435400	31.135681	33.891617
44.435600	30.973343	33.891617
44.435800	30.161280	34.539036
44.436000	30.323743	33.567760
44.436200	30.486180	33.891617
44.436400	30.486180	33.243805
44.436600	30.810981	34.700830
44.436800	31.135681	33.891617
44.437000	31.460281	33.567760
44.437200	30.973343	33.405795
44.437400	30.810981	33.567760
44.437600	31.297994	34.053509
44.437800	31.297994	34.700830
44.438000	31.622544	33.405795
44.438200	30.810981	34.215376
44.438400	31.297994	33.891617
44.438600	30.973343	33.891617
44.438800	31.135681	33.891617
44.439000	31.622544	34.053509
44.439200	31.460281	33.405795
44.439400	30.810981	34.700830
44.439600	31.622544	34.377218
44.439800	30.973343	34.053509
44.440000	30.648593	34.539036
44.440200	31.460281	34.215376
44.440400	32.271346	34.215376
44.440600	30.973343	34.377218
44.440800	31.135681	33.891617
44.441000	31.135681	33.567760
44.441200	30.810981	33.729701
44.441400	30.161280	34.053509
44.441600	30.810981	33.729701
44.441800	30.810981	34.215376
44.442000	31.135681	33.729701
44.442200	31.297994	34.539036
44.442400	30.973343	34.053509
44.442600	31.135681	33.891617
44.442800	30.648593	34.377218
44.443000	31.297994	34.215376
44.443200	31.622544	33.405795
44.443400	30.973343	33.729701
44.443600	31.135681	34.539036
44.443800	30.973343	34.215376
44.444000	30.648593	33.405795
44.444200	30.648593	34.053509
44.444400	30.973343	33.567760
44.444600	31.135681	34.377218
44.444800	30.648593	35.509433
44.445000	31.622544	34.377218
44.445200	31.460281	33.891617
44.445400	31.297994	33.567760
44.445600	31.297994	33.891617
44.445800	30.973343	33.567760
44.446000	31.784782	33.729701
44.446200	31.460281	34.539036
44.446400	31.135681	33.405795
44.446600	30.648593	32.919751
44.446800	30.973343	32.595598
44.447000	30.810981	32.595598
44.447200	31.297994	33.729701
44.447400	31.297994	34.377218
44.447600	31.135681	34.053509
44.447800	30.973343	33.081791
44.448000	30.810981	33.081791
44.448200	30.486180	32.757687
44.448400	31.297994	32.595598
44.448600	30.648593	32.919751
44.448800	31.135681	34.053509
44.449000	30.810981	33.405795
44.449200	30.810981	33.081791
44.449400	31.135681	34.862599
44.449600	30.810981	33.891617
44.449800	30.810981	34.215376
44.450000	30.323743	33.891617
44.450200	31.622544	34.377218
44.450400	31.297994	33.405795
44.450600	31.460281	34.053509
44.450800	30.810981	34.539036
44.451000	30.486180	33.567760
44.451200	31.135681	33.243805
44.451400	30.486180	33.729701
44.451600	31.784782	33.891617
44.451800	30.973343	33.567760
44.452000	31.622544	34.053509
44.452200	31.135681	34.539036
44.452400	31.297994	33.405795
44.452600	31.297994	32.757687
44.452800	30.810981	34.377218
44.453000	31.460281	34.215376
44.453200	30.810981	33.405795
44.453400	30.973343	33.405795
44.453600	31.297994	33.729701
44.453800	30.648593	33.891617
44.454000	31.135681	32.919751
44.454200	31.297994	33.891617
44.454400	31.297994	33.891617
44.454600	30.973343	33.405795
44.454800	30.648593	34.539036
44.455000	31.297994	34.053509
44.455200	30.973343	33.567760
44.455400	30.486180	33.567760
44.455600	30.486180	34.053509
44.455800	30.973343	34.053509
44.456000	30.648593	34.377218
44.456200	31.135681	33.891617
44.456400	31.135681	33.891617
44.456600	30.810981	34.053509
44.456800	31.784782	34.539036
44.457000	31.460281	32.919751
44.457200	31.135681	34.377218
44.457400	30.486180	33.729701
44.457600	30.810981	33.729701
44.457800	31.297994	32.595598
44.458000	31.297994	33.891617
44.458200	31.135681	33.729701
44.458400	31.460281	33.405795
44.458600	30.973343	33.567760
44.458800	31.135681	33.891617
44.459000	31.297994	34.215376
44.459200	30.973343	35.024344
44.459400	30.486180	35.832705
44.459600	31.460281	33.567760
44.459800	31.622544	33.405795
44.460000	31.135681	33.567760
44.460200	31.135681	34.377218
44.460400	31.135681	34.215376
44.460600	30.648593	32.919751
44.460800	30.973343	33.567760
44.461000	31.297994	33.243805
44.461200	30.973343	32.595598
44.461400	30.648593	32.109183
44.461600	30.810981	32.595598
44.461800	30.810981	33.729701
44.462000	30.810981	34.377218
44.462200	31.135681	34.053509
44.462400	31.622544	33.243805
44.462600	31.135681	33.567760
44.462800	30.973343	33.891617
44.463000	31.135681	33.729701
44.463200	31.135681	33.891617
44.463400	31.460281	33.891617
44.463600	31.460281	34.053509
44.463800	31.297994	34.215376
44.464000	30.486180	33.729701
44.464200	30.810981	33.891617
44.464400	31.297994	34.215376
44.464600	30.810981	34.377218
44.464800	31.135681	34.215376
44.465000	31.297994	33.729701
44.465200	31.135681	33.891617
44.465400	30.161280	34.215376
44.465600	31.297994	33.081791
44.465800	31.946995	33.405795
44.466000	30.973343	33.729701
44.466200	30.810981	34.539036
44.466400	30.973343	33.891617
44.466600	31.297994	33.243805
44.466800	31.297994	34.377218
44.467000	30.810981	33.729701
44.467200	30.810981	33.891617
44.467400	29.998793	33.891617
44.467600	30.973343	34.539036
44.467800	31.135681	34.377218
44.468000	29.836280	34.539036
44.468200	30.810981	34.215376
44.468400	30.810981	32.595598
44.468600	30.973343	33.405795
44.468800	30.323743	34.377218
44.469000	31.135681	33.729701
44.469200	31.135681	34.053509
44.469400	30.486180	33.891617
44.469600	30.648593	34.377218
44.469800	30.648593	33.729701
44.470000	30.973343	34.053509
44.470200	30.648593	33.891617
44.470400	31.135681	33.567760
44.470600	30.810981	33.891617
44.470800	31.135681	34.215376
44.471000	31.460281	34.215376
44.471200	31.460281	33.891617
44.471400	30.810981	33.891617
44.471600	31.135681	34.053509
44.471800	30.973343	33.891617
44.472000	30.973343	34.539036
44.472200	30.810981	33.567760
44.472400	31.460281	34.215376
44.472600	30.973343	33.405795
44.472800	31.135681	33.891617
44.473000	30.486180	35.509433
44.473200	31.622544	34.862599
44.473400	31.460281	34.862599
44.473600	30.973343	33.891617
44.473800	30.973343	33.405795
44.474000	31.135681	33.729701
44.474200	30.486180	33.405795
44.474400	30.973343	33.405795
44.474600	30.810981	33.729701
44.474800	30.323743	33.729701
44.475000	30.810981	33.405795
44.475200	30.973343	32.919751
44.475400	30.161280	31.784782
44.475600	30.648593	32.109183
44.475800	31.135681	33.243805
44.476000	30.648593	34.053509
44.476200	30.810981	34.053509
44.476400	30.973343	33.729701
44.476600	30.810981	34.053509
44.476800	30.973343	33.405795
44.477000	30.973343	33.081791
44.477200	30.973343	34.053509
44.477400	31.297994	34.053509
44.477600	30.973343	33.729701
44.477800	31.135681	34.053509
44.478000	30.973343	33.405795
44.478200	31.622544	33.081791
44.478400	31.135681	33.405795
44.478600	30.973343	33.729701
44.478800	30.810981	33.891617
44.479000	31.297994	34.053509
44.479200	30.810981	34.700830
44.479400	31.135681	34.053509
44.479600	31.135681	34.862599
44.479800	31.460281	33.081791
44.480000	30.648593	34.053509
44.480200	30.323743	33.891617
44.480400	30.973343	33.243805
44.480600	30.648593	34.215376
44.480800	30.648593	33.729701
44.481000	30.810981	33.891617
44.481200	30.486180	33.729701
44.481400	30.486180	34.539036
44.481600	30.810981	34.215376
44.481800	30.810981	33.567760
44.482000	30.810981	33.567760
44.482200	30.810981	34.053509
44.482400	30.648593	33.405795
44.482600	30.648593	33.405795
44.482800	30.810981	33.567760
44.483000	30.973343	34.053509
44.483200	30.810981	34.539036
44.483400	31.297994	34.053509
44.483600	30.973343	34.700830
44.483800	31.135681	34.215376
44.484000	31.460281	33.567760
44.484200	30.973343	34.215376
44.484400	30.810981	33.891617
44.484600	31.297994	33.891617
44.484800	31.622544	34.053509
44.485000	30.973343	33.729701
44.485200	31.297994	34.539036
44.485400	31.135681	34.053509
44.485600	30.810981	34.053509
44.485800	30.973343	34.053509
44.486000	31.460281	34.053509
44.486200	31.460281	33.729701
44.486400	31.460281	35.186065
44.486600	31.297994	34.700830
44.486800	31.135681	34.862599
44.487000	30.973343	35.347761
44.487200	31.135681	33.567760
44.487400	30.973343	34.215376
44.487600	31.135681	34.215376
44.487800	30.810981	34.377218
44.488000	30.810981	33.243805
44.488200	30.323743	33.891617
44.488400	30.810981	33.729701
44.488600	30.810981	33.567760
44.488800	30.486180	33.405795
44.489000	31.135681	34.377218
44.489200	30.973343	33.243805
44.489400	30.486180	33.081791
44.489600	30.486180	34.862599
44.489800	31.297994	33.567760
44.490000	30.973343	33.891617
44.490200	30.648593	33.729701
44.490400	30.810981	33.405795
44.490600	30.973343	33.567760
44.490800	31.622544	33.243805
44.491000	30.973343	34.053509
44.491200	31.460281	33.891617
44.491400	30.973343	33.081791
44.491600	31.297994	34.053509
44.491800	31.460281	33.243805
44.492000	30.486180	34.053509
44.492200	30.973343	33.729701
44.492400	31.460281	34.539036
44.492600	31.784782	33.729701
44.492800	31.135681	33.243805
44.493000	31.297994	34.215376
44.493200	30.973343	33.405795
44.493400	30.648593	33.891617
44.493600	30.973343	33.729701
44.493800	31.622544	33.729701
44.494000	30.810981	34.215376
44.494200	30.973343	33.729701
44.494400	30.648593	34.053509
44.494600	30.973343	34.377218
44.494800	31.460281	34.377218
44.495000	30.323743	33.243805
44.495200	31.135681	35.024344
44.495400	30.810981	33.729701
44.495600	30.323743	33.729701
44.495800	31.297994	33.405795
44.496000	30.323743	33.891617
44.496200	30.486180	33.729701
44.496400	30.973343	34.053509
44.496600	30.973343	34.215376
44.496800	30.648593	34.215376
44.497000	30.810981	33.729701
44.497200	31.297994	33.729701
44.497400	30.973343	32.919751
44.497600	30.648593	33.891617
44.497800	31.297994	34.053509
44.498000	31.784782	33.891617
44.498200	31.297994	34.053509
44.498400	31.946995	34.215376
44.498600	31.297994	33.891617
44.498800	30.486180	33.567760
44.499000	31.622544	34.053509
44.499200	30.486180	33.567760
44.499400	30.810981	33.243805
44.499600	30.973343	34.215376
44.499800	31.135681	33.891617
44.500000	31.135681	33.567760
44.500200	30.648593	34.377218
44.500400	30.810981	34.215376
44.500600	31.135681	34.215376
44.500800	30.973343	34.377218
44.501000	30.973343	34.539036
44.501200	30.323743	34.377218
44.501400	30.323743	35.024344
44.501600	31.297994	35.186065
44.501800	31.297994	34.700830
44.502000	30.648593	33.891617
44.502200	30.973343	34.862599
44.502400	30.973343	34.377218
44.502600	31.135681	33.081791
44.502800	31.784782	33.891617
44.503000	30.810981	33.405795
44.503200	31.622544	33.243805
44.503400	30.810981	33.405795
44.503600	30.486180	33.567760
44.503800	30.973343	34.053509
44.504000	30.648593	34.053509
44.504200	30.648593	34.377218
44.504400	30.486180	33.243805
44.504600	31.622544	33.729701
44.504800	31.297994	33.729701
44.505000	31.622544	33.405795
44.505200	31.297994	33.729701
44.505400	31.622544	33.729701
44.505600	31.297994	34.377218
44.505800	31.297994	33.405795
44.506000	31.784782	33.567760
44.506200	30.810981	34.053509
44.506400	31.460281	35.024344
44.506600	31.622544	34.215376
44.506800	31.135681	34.215376
44.507000	31.297994	34.215376
44.507200	31.135681	33.405795
44.507400	31.297994	33.243805
44.507600	30.161280	34.053509
44.507800	30.973343	34.053509
44.508000	29.998793	33.891617
44.508200	30.161280	33.567760
44.508400	30.323743	34.377218
44.508600	30.648593	33.729701
44.508800	30.323743	33.243805
44.509000	30.810981	33.729701
44.509200	31.297994	33.567760
44.509400	30.648593	34.053509
44.509600	30.973343	33.729701
44.509800	30.973343	33.891617
44.510000	30.973343	33.081791
44.510200	30.486180	33.729701
44.510400	30.323743	33.891617
44.510600	31.135681	33.729701
44.510800	31.135681	34.700830
44.511000	30.810981	34.215376
44.511200	31.460281	34.215376
44.511400	31.460281	33.243805
44.511600	30.486180	32.757687
44.511800	31.297994	34.377218
44.512000	30.810981	33.243805
44.512200	30.486180	34.053509
44.512400	31.460281	34.053509
44.512600	31.460281	34.215376
44.512800	30.161280	33.567760
44.513000	30.648593	33.729701
44.513200	30.810981	34.053509
44.513400	30.973343	33.405795
44.513600	30.810981	34.215376
44.513800	30.648593	33.729701
44.514000	30.648593	33.891617
44.514200	31.297994	33.891617
44.514400	31.297994	34.539036
44.514600	31.297994	34.862599
44.514800	30.810981	33.405795
44.515000	30.486180	33.567760
44.515200	30.810981	33.891617
44.515400	31.297994	34.053509
44.515600	30.973343	35.186065
44.515800	30.486180	33.405795
44.516000	31.135681	34.053509
44.516200	30.973343	33.567760
44.516400	30.973343	33.891617
44.516600	30.973343	33.081791
44.516800	30.810981	32.919751
44.517000	30.810981	34.215376
44.517200	30.973343	33.405795
44.517400	31.135681	33.567760
44.517600	30.648593	33.891617
44.517800	30.973343	33.243805
44.518000	31.946995	32.757687
44.518200	31.297994	33.243805
44.518400	31.622544	33.891617
44.518600	31.784782	33.891617
44.518800	30.973343	33.891617
44.519000	30.810981	32.919751
44.519200	31.297994	33.729701
44.519400	31.460281	33.243805
44.519600	31.622544	33.405795
44.519800	31.946995	34.700830
44.520000	31.460281	34.377218
44.520200	31.297994	33.729701
44.520400	30.648593	34.215376
44.520600	31.297994	33.891617
44.520800	30.486180	34.053509
44.521000	30.648593	34.215376
44.521200	30.810981	33.729701
44.521400	30.810981	34.053509
44.521600	30.810981	33.405795
44.521800	30.810981	33.891617
44.522000	31.135681	34.053509
44.522200	30.648593	34.539036
44.522400	31.135681	34.215376
44.522600	31.460281	34.539036
44.522800	31.135681	34.053509
44.523000	31.460281	33.729701
44.523200	30.323743	33.891617
44.523400	31.622544	33.891617
44.523600	30.973343	33.729701
44.523800	31.135681	34.700830
44.524000	31.135681	34.377218
44.524200	29.998793	33.405795
44.524400	30.973343	34.377218
44.524600	30.810981	33.891617
44.524800	30.810981	33.081791
44.525000	30.486180	33.891617
44.525200	31.460281	35.024344
44.525400	31.135681	34.053509
44.525600	30.810981	33.405795
44.525800	31.460281	33.567760
44.526000	31.297994	34.053509
44.526200	31.135681	33.567760
44.526400	30.973343	34.377218
44.526600	31.460281	33.891617
44.526800	31.622544	34.215376
44.527000	31.135681	34.053509
44.527200	31.135681	34.539036
44.527400	30.810981	33.729701
44.527600	30.648593	34.053509
44.527800	30.648593	34.862599
44.528000	30.810981	33.405795
44.528200	30.323743	33.891617
44.528400	30.161280	33.891617
44.528600	31.297994	34.053509
44.528800	31.135681	33.243805
44.529000	30.648593	34.053509
44.529200	30.486180	34.700830
44.529400	30.648593	35.186065
44.529600	31.135681	35.186065
44.529800	30.648593	34.539036
44.530000	30.973343	33.405795
44.530200	30.973343	34.215376
44.530400	30.486180	33.567760
44.530600	31.622544	33.891617
44.530800	31.622544	33.729701
44.531000	30.810981	33.891617
44.531200	30.648593	34.215376
44.531400	31.135681	33.729701
44.531600	30.973343	32.271346
44.531800	30.973343	32.433485
44.532000	31.135681	34.215376
44.532200	30.810981	34.215376
44.532400	31.460281	33.729701
44.532600	31.460281	34.053509
44.532800	31.135681	32.757687
44.533000	31.135681	33.729701
44.533200	30.810981	32.919751
44.533400	30.648593	33.243805
44.533600	30.810981	34.539036
44.533800	31.297994	34.215376
44.534000	30.648593	33.081791
44.534200	30.323743	34.053509
44.534400	31.460281	34.053509
44.534600	31.460281	33.243805
44.534800	30.810981	33.891617
44.535000	30.648593	34.539036
44.535200	30.323743	33.729701
44.535400	30.810981	33.891617
44.535600	30.323743	33.567760
44.535800	31.622544	34.700830
44.536000	30.323743	33.567760
44.536200	30.973343	33.081791
44.536400	30.810981	33.567760
44.536600	31.297994	33.729701
44.536800	31.135681	33.081791
44.537000	30.973343	33.243805
44.537200	31.622544	33.567760
44.537400	30.973343	32.919751
44.537600	31.297994	33.891617
44.537800	31.135681	33.405795
44.538000	31.946995	33.891617
44.538200	31.297994	33.891617
44.538400	30.973343	34.215376
44.538600	31.622544	33.243805
44.538800	30.973343	33.081791
44.539000	30.486180	33.081791
44.539200	30.973343	34.377218
44.539400	30.973343	33.567760
44.539600	30.973343	34.215376
44.539800	30.973343	33.729701
44.540000	30.973343	34.053509
44.540200	30.973343	34.053509
44.540400	30.810981	34.215376
44.540600	30.648593	33.891617
44.540800	30.810981	33.729701
44.541000	30.973343	34.377218
44.541200	30.648593	33.405795
44.541400	31.297994	34.215376
44.541600	30.648593	34.215376
44.541800	30.810981	33.243805
44.542000	30.973343	34.215376
44.542200	31.135681	33.891617
44.542400	30.973343	34.215376
44.542600	30.648593	33.729701
44.542800	32.109183	33.891617
44.543000	30.648593	34.215376
44.543200	31.135681	33.405795
44.543400	30.973343	35.024344
44.543600	30.323743	35.671081
44.543800	30.973343	34.377218
44.544000	30.973343	33.729701
44.544200	30.648593	33.243805
44.544400	31.297994	33.891617
44.544600	31.297994	34.215376
44.544800	31.297994	33.405795
44.545000	30.973343	33.891617
44.545200	31.460281	33.729701
44.545400	31.297994	32.757687
44.545600	30.973343	32.433485
44.545800	31.135681	33.729701
44.546000	31.460281	34.053509
44.546200	30.973343	33.891617
44.546400	30.486180	34.377218
